organization_name,discipline_name,grid_id,discipline_id,number_researchers,pct_insiders,pct_domesticoutsiders,pct_foreignoutsiders,grid_country_code,established_year,country_name,geo_region,latitude,longitude,continent
University of Tabriz,All,grid.412831.d,99,709,61.49506378173828,29.901269912719727,8.603667259216309,IR,1946,Iran,Asia,38.063611,46.328611,Asia
University of Tabriz,Medical and Health Sciences,grid.412831.d,11,50,40.0,50.0,10.0,IR,1946,Iran,Asia,38.063611,46.328611,Asia
University of Tabriz,Earth Sciences,grid.412831.d,4,32,71.875,21.875,6.25,IR,1946,Iran,Asia,38.063611,46.328611,Asia
University of Tabriz,Technology,grid.412831.d,10,35,57.142860412597656,31.428571701049805,11.428571701049805,IR,1946,Iran,Asia,38.063611,46.328611,Asia
Sultan Qaboos University,Medical and Health Sciences,grid.412846.d,11,88,36.3636360168457,9.090909004211426,54.54545593261719,OM,1986,Oman,Asia,23.591111,58.171389,Asia
Sultan Qaboos University,All,grid.412846.d,99,564,35.106380462646484,1.9503546953201287,62.94326019287109,OM,1986,Oman,Asia,23.591111,58.171389,Asia
Sultan Qaboos University,Biological Sciences,grid.412846.d,6,58,43.10344696044922,1.7241379022598269,55.17241287231445,OM,1986,Oman,Asia,23.591111,58.171389,Asia
Sultan Qaboos University,Earth Sciences,grid.412846.d,4,34,32.35294342041016,0.0,67.64705657958984,OM,1986,Oman,Asia,23.591111,58.171389,Asia
Sultan Qaboos University,Mathematical Sciences,grid.412846.d,1,35,31.428571701049805,0.0,68.5714340209961,OM,1986,Oman,Asia,23.591111,58.171389,Asia
Sultan Qaboos University,Information and Computing Sciences,grid.412846.d,8,50,28.0,0.0,72.0,OM,1986,Oman,Asia,23.591111,58.171389,Asia
Sultan Qaboos University,Chemical Sciences,grid.412846.d,3,53,32.075469970703125,0.0,67.92453002929688,OM,1986,Oman,Asia,23.591111,58.171389,Asia
Sultan Qaboos University,Engineering,grid.412846.d,9,112,28.571430206298828,0.8928571939468384,70.53571319580078,OM,1986,Oman,Asia,23.591111,58.171389,Asia
University of Antioquia,Medical and Health Sciences,grid.412881.6,11,187,76.47058868408203,11.22994613647461,12.29946517944336,CO,1803,Colombia,Latin America,6.267417,-75.568389,North & South America
University of Antioquia,Chemical Sciences,grid.412881.6,3,80,70.0,8.75,21.25,CO,1803,Colombia,Latin America,6.267417,-75.568389,North & South America
University of Antioquia,Engineering,grid.412881.6,9,79,72.15190124511719,6.329113960266113,21.51898765563965,CO,1803,Colombia,Latin America,6.267417,-75.568389,North & South America
University of Antioquia,Physical Sciences,grid.412881.6,2,31,64.51612854003906,9.67741870880127,25.80644989013672,CO,1803,Colombia,Latin America,6.267417,-75.568389,North & South America
University of Antioquia,All,grid.412881.6,99,593,74.19898986816406,10.118043899536133,15.682968139648438,CO,1803,Colombia,Latin America,6.267417,-75.568389,North & South America
University of Antioquia,Biological Sciences,grid.412881.6,6,102,75.49019622802734,12.745099067687988,11.764705657958984,CO,1803,Colombia,Latin America,6.267417,-75.568389,North & South America
Tabriz University of Medical Sciences,Technology,grid.412888.f,10,32,50.0,43.75,6.25,IR,1947,Iran,Asia,38.056072,46.325264,Asia
Tabriz University of Medical Sciences,Medical and Health Sciences,grid.412888.f,11,391,74.68030548095703,18.925830841064453,6.393861770629883,IR,1947,Iran,Asia,38.056072,46.325264,Asia
Tabriz University of Medical Sciences,Chemical Sciences,grid.412888.f,3,72,61.11111068725586,25.0,13.88888931274414,IR,1947,Iran,Asia,38.056072,46.325264,Asia
Tabriz University of Medical Sciences,Biological Sciences,grid.412888.f,6,118,61.86440658569336,26.27118492126465,11.86440658569336,IR,1947,Iran,Asia,38.056072,46.325264,Asia
Tabriz University of Medical Sciences,All,grid.412888.f,99,783,66.79438018798828,24.521072387695312,8.68454647064209,IR,1947,Iran,Asia,38.056072,46.325264,Asia
Tabriz University of Medical Sciences,Engineering,grid.412888.f,9,67,53.73134613037109,35.82089614868164,10.447761535644531,IR,1947,Iran,Asia,38.056072,46.325264,Asia
University of Guadalajara,Medical and Health Sciences,grid.412890.6,11,213,61.032859802246094,30.516429901123047,8.450703620910645,MX,1792,Mexico,Latin America,20.675,-103.358889,North & South America
University of Guadalajara,Chemical Sciences,grid.412890.6,3,73,64.38356018066406,24.657533645629883,10.958904266357422,MX,1792,Mexico,Latin America,20.675,-103.358889,North & South America
University of Guadalajara,Mathematical Sciences,grid.412890.6,1,33,51.51515197753906,30.30303192138672,18.18181800842285,MX,1792,Mexico,Latin America,20.675,-103.358889,North & South America
University of Guadalajara,Physical Sciences,grid.412890.6,2,37,35.135135650634766,40.5405387878418,24.32432556152344,MX,1792,Mexico,Latin America,20.675,-103.358889,North & South America
University of Guadalajara,All,grid.412890.6,99,700,58.142860412597656,29.0,12.85714340209961,MX,1792,Mexico,Latin America,20.675,-103.358889,North & South America
University of Guadalajara,Biological Sciences,grid.412890.6,6,106,61.32075119018555,29.245285034179688,9.43396282196045,MX,1792,Mexico,Latin America,20.675,-103.358889,North & South America
University of Guadalajara,Information and Computing Sciences,grid.412890.6,8,32,43.75,31.25,25.0,MX,1792,Mexico,Latin America,20.675,-103.358889,North & South America
University of Guadalajara,Psychology and Cognitive Sciences,grid.412890.6,17,30,60.00000381469727,30.00000190734864,10.0,MX,1792,Mexico,Latin America,20.675,-103.358889,North & South America
University of Guadalajara,Engineering,grid.412890.6,9,95,52.6315803527832,25.26315689086914,22.105262756347656,MX,1792,Mexico,Latin America,20.675,-103.358889,North & South America
Taipei Medical University,Psychology and Cognitive Sciences,grid.412896.0,17,31,29.032257080078125,45.16128921508789,25.80644989013672,TW,1960,Taiwan,Asia,25.025,121.561,Asia
Taipei Medical University,Technology,grid.412896.0,10,39,38.46154022216797,61.5384635925293,-0.5551115274429321,TW,1960,Taiwan,Asia,25.025,121.561,Asia
Taipei Medical University,Physical Sciences,grid.412896.0,2,103,27.184465408325195,64.07766723632812,8.73786449432373,TW,1960,Taiwan,Asia,25.025,121.561,Asia
Taipei Medical University,Biological Sciences,grid.412896.0,6,300,30.00000190734864,62.0,8.0,TW,1960,Taiwan,Asia,25.025,121.561,Asia
Taipei Medical University,Medical and Health Sciences,grid.412896.0,11,679,28.129600524902344,59.94108963012695,11.92930793762207,TW,1960,Taiwan,Asia,25.025,121.561,Asia
Taipei Medical University,Engineering,grid.412896.0,9,127,27.559053421020508,59.055118560791016,13.385826110839844,TW,1960,Taiwan,Asia,25.025,121.561,Asia
Taipei Medical University,Information and Computing Sciences,grid.412896.0,8,41,34.14634323120117,56.09756088256836,9.756096839904783,TW,1960,Taiwan,Asia,25.025,121.561,Asia
Taipei Medical University,All,grid.412896.0,99,1511,28.39179420471192,60.489742279052734,11.118464469909668,TW,1960,Taiwan,Asia,25.025,121.561,Asia
Taipei Medical University,Chemical Sciences,grid.412896.0,3,141,24.11347389221192,65.24822998046875,10.638298034667969,TW,1960,Taiwan,Asia,25.025,121.561,Asia
Wenzhou University,Chemical Sciences,grid.412899.f,3,69,66.66667175292969,24.63768196105957,8.69565200805664,CN,1984,China,Asia,28.007355,120.685072,Asia
Wenzhou University,Information and Computing Sciences,grid.412899.f,8,31,29.032257080078125,61.29032516479492,9.67741870880127,CN,1984,China,Asia,28.007355,120.685072,Asia
Wenzhou University,Mathematical Sciences,grid.412899.f,1,31,45.16128921508789,54.83871078491211,0.5551115274429321,CN,1984,China,Asia,28.007355,120.685072,Asia
Wenzhou University,Biological Sciences,grid.412899.f,6,32,56.25,31.25,12.5,CN,1984,China,Asia,28.007355,120.685072,Asia
Wenzhou University,Engineering,grid.412899.f,9,88,53.40909194946289,32.95454788208008,13.636363983154297,CN,1984,China,Asia,28.007355,120.685072,Asia
Wenzhou University,All,grid.412899.f,99,323,49.84519958496094,38.08049392700195,12.07430362701416,CN,1984,China,Asia,28.007355,120.685072,Asia
Incheon National University,Chemical Sciences,grid.412977.e,3,47,21.276596069335938,53.19149017333984,25.53191566467285,KR,1979,Korea,Asia,37.375294,126.63301,Asia
Incheon National University,Physical Sciences,grid.412977.e,2,34,32.35294342041016,52.94117736816406,14.705883026123049,KR,1979,Korea,Asia,37.375294,126.63301,Asia
Incheon National University,Medical and Health Sciences,grid.412977.e,11,34,11.764705657958984,55.88235092163086,32.35294342041016,KR,1979,Korea,Asia,37.375294,126.63301,Asia
Incheon National University,Biological Sciences,grid.412977.e,6,35,14.285715103149414,54.28571701049805,31.428571701049805,KR,1979,Korea,Asia,37.375294,126.63301,Asia
Incheon National University,Engineering,grid.412977.e,9,68,19.117647171020508,60.29411697387695,20.58823585510254,KR,1979,Korea,Asia,37.375294,126.63301,Asia
Incheon National University,All,grid.412977.e,99,323,20.12384033203125,53.56037139892578,26.3157901763916,KR,1979,Korea,Asia,37.375294,126.63301,Asia
Xiangtan University,All,grid.412982.4,99,572,73.42657470703125,23.77622413635254,2.7972028255462646,CN,1958,China,Asia,27.883953,112.867233,Asia
Xiangtan University,Mathematical Sciences,grid.412982.4,1,49,71.42857360839844,26.530611038208008,2.040816307067871,CN,1958,China,Asia,27.883953,112.867233,Asia
Xiangtan University,Physical Sciences,grid.412982.4,2,79,79.74683380126953,17.721519470214844,2.531645536422729,CN,1958,China,Asia,27.883953,112.867233,Asia
Xiangtan University,Technology,grid.412982.4,10,42,80.95238494873047,16.666667938232422,2.3809523582458496,CN,1958,China,Asia,27.883953,112.867233,Asia
Xiangtan University,Chemical Sciences,grid.412982.4,3,143,74.8251724243164,21.678321838378903,3.4965033531188965,CN,1958,China,Asia,27.883953,112.867233,Asia
Xiangtan University,Engineering,grid.412982.4,9,177,73.44632720947266,23.72881317138672,2.8248586654663086,CN,1958,China,Asia,27.883953,112.867233,Asia
Xiangtan University,Information and Computing Sciences,grid.412982.4,8,32,56.25,40.625,3.125,CN,1958,China,Asia,27.883953,112.867233,Asia
Xinxiang Medical University,Chemical Sciences,grid.412990.7,3,33,48.48484802246094,45.45454788208008,6.060606002807617,CN,1950,China,Asia,35.291491,113.936043,Asia
Xinxiang Medical University,Biological Sciences,grid.412990.7,6,51,33.333335876464844,49.01960754394531,17.647058486938477,CN,1950,China,Asia,35.291491,113.936043,Asia
Xinxiang Medical University,All,grid.412990.7,99,209,37.79904174804688,45.45454788208008,16.74641227722168,CN,1950,China,Asia,35.291491,113.936043,Asia
Xinxiang Medical University,Medical and Health Sciences,grid.412990.7,11,67,40.29850769042969,40.29850769042969,19.402984619140625,CN,1950,China,Asia,35.291491,113.936043,Asia
Yanshan University,Technology,grid.413012.5,10,63,66.66667175292969,30.15873146057129,3.17460298538208,CN,1920,China,Asia,39.920047,119.540788,Asia
Yanshan University,Mathematical Sciences,grid.413012.5,1,68,79.4117660522461,16.176471710205078,4.411764621734619,CN,1920,China,Asia,39.920047,119.540788,Asia
Yanshan University,All,grid.413012.5,99,794,72.6700210571289,23.67758178710937,3.652393102645874,CN,1920,China,Asia,39.920047,119.540788,Asia
Yanshan University,Engineering,grid.413012.5,9,314,76.7515869140625,19.74522399902344,3.5031847953796387,CN,1920,China,Asia,39.920047,119.540788,Asia
Yanshan University,Physical Sciences,grid.413012.5,2,95,69.47368621826172,26.3157901763916,4.210526466369629,CN,1920,China,Asia,39.920047,119.540788,Asia
Yanshan University,Information and Computing Sciences,grid.413012.5,8,75,76.0,20.0,4.0,CN,1920,China,Asia,39.920047,119.540788,Asia
Yanshan University,Chemical Sciences,grid.413012.5,3,128,62.5,33.59375,3.90625,CN,1920,China,Asia,39.920047,119.540788,Asia
University of Agriculture Faisalabad,Environmental Sciences,grid.413016.1,5,54,64.81481170654297,18.518518447875977,16.666667938232422,PK,1906,Pakistan,Asia,31.433939,73.064889,Asia
University of Agriculture Faisalabad,Medical and Health Sciences,grid.413016.1,11,75,65.33332824707031,18.66666603088379,16.0,PK,1906,Pakistan,Asia,31.433939,73.064889,Asia
University of Agriculture Faisalabad,Chemical Sciences,grid.413016.1,3,57,54.38596725463867,31.57894515991211,14.03508758544922,PK,1906,Pakistan,Asia,31.433939,73.064889,Asia
University of Agriculture Faisalabad,Agricultural and Veterinary Sciences,grid.413016.1,7,106,63.207550048828125,19.81132125854492,16.98113250732422,PK,1906,Pakistan,Asia,31.433939,73.064889,Asia
University of Agriculture Faisalabad,All,grid.413016.1,99,548,58.759124755859375,22.445255279541016,18.79561996459961,PK,1906,Pakistan,Asia,31.433939,73.064889,Asia
University of Agriculture Faisalabad,Engineering,grid.413016.1,9,57,50.877197265625,26.3157901763916,22.807016372680664,PK,1906,Pakistan,Asia,31.433939,73.064889,Asia
University of Agriculture Faisalabad,Biological Sciences,grid.413016.1,6,146,57.53424835205078,20.547945022583008,21.917808532714844,PK,1906,Pakistan,Asia,31.433939,73.064889,Asia
Yazd University,All,grid.413021.5,99,223,43.49776077270508,45.291481018066406,11.21076202392578,IR,1987,Iran,Asia,31.832968,54.357688,Asia
Yazd University,Engineering,grid.413021.5,9,52,46.153846740722656,42.30769348144531,11.538461685180664,IR,1987,Iran,Asia,31.832968,54.357688,Asia
Yazd University,Chemical Sciences,grid.413021.5,3,36,33.333335876464844,58.33333206176758,8.333333969116211,IR,1987,Iran,Asia,31.832968,54.357688,Asia
Yeungnam University,Biological Sciences,grid.413028.c,6,99,39.39393997192383,36.3636360168457,24.24242401123047,KR,1967,Korea,Asia,35.834167,128.758056,Asia
Yeungnam University,Medical and Health Sciences,grid.413028.c,11,183,65.57376861572266,22.40437126159668,12.021858215332031,KR,1967,Korea,Asia,35.834167,128.758056,Asia
Yeungnam University,Engineering,grid.413028.c,9,156,43.58974456787109,27.56410217285156,28.846153259277344,KR,1967,Korea,Asia,35.834167,128.758056,Asia
Yeungnam University,Technology,grid.413028.c,10,38,28.94736862182617,50.0,21.052631378173828,KR,1967,Korea,Asia,35.834167,128.758056,Asia
Yeungnam University,Mathematical Sciences,grid.413028.c,1,33,36.3636360168457,42.42424392700195,21.212121963500977,KR,1967,Korea,Asia,35.834167,128.758056,Asia
Yeungnam University,All,grid.413028.c,99,771,44.7470817565918,30.60959815979004,24.643320083618164,KR,1967,Korea,Asia,35.834167,128.758056,Asia
Yeungnam University,Physical Sciences,grid.413028.c,2,52,26.923078536987305,34.615386962890625,38.46154022216797,KR,1967,Korea,Asia,35.834167,128.758056,Asia
Yeungnam University,Chemical Sciences,grid.413028.c,3,124,37.90322494506836,32.25806427001953,29.83871078491211,KR,1967,Korea,Asia,35.834167,128.758056,Asia
Yeungnam University,Information and Computing Sciences,grid.413028.c,8,31,25.80644989013672,48.3870964050293,25.80644989013672,KR,1967,Korea,Asia,35.834167,128.758056,Asia
Tianjin University of Science and Technology,Engineering,grid.413109.e,9,116,53.44827651977539,37.068965911865234,9.482758522033691,CN,1958,China,Asia,39.084244,117.708681,Asia
Tianjin University of Science and Technology,Agricultural and Veterinary Sciences,grid.413109.e,7,40,60.00000381469727,30.00000190734864,10.0,CN,1958,China,Asia,39.084244,117.708681,Asia
Tianjin University of Science and Technology,Technology,grid.413109.e,10,36,58.33333206176758,27.77777862548828,13.88888931274414,CN,1958,China,Asia,39.084244,117.708681,Asia
Tianjin University of Science and Technology,Medical and Health Sciences,grid.413109.e,11,38,52.6315803527832,31.57894515991211,15.789472579956056,CN,1958,China,Asia,39.084244,117.708681,Asia
Tianjin University of Science and Technology,All,grid.413109.e,99,493,52.12981796264648,34.8884391784668,12.981743812561035,CN,1958,China,Asia,39.084244,117.708681,Asia
Tianjin University of Science and Technology,Physical Sciences,grid.413109.e,2,30,36.66666793823242,40.0,23.33333396911621,CN,1958,China,Asia,39.084244,117.708681,Asia
Tianjin University of Science and Technology,Biological Sciences,grid.413109.e,6,99,49.49494934082031,37.37373733520508,13.13131332397461,CN,1958,China,Asia,39.084244,117.708681,Asia
Tianjin University of Science and Technology,Chemical Sciences,grid.413109.e,3,108,51.85185241699219,34.25925827026367,13.88888931274414,CN,1958,China,Asia,39.084244,117.708681,Asia
Xinjiang University,Engineering,grid.413254.5,9,80,63.75,31.25,5.0,CN,1924,China,Asia,43.765284,87.616121,Asia
Xinjiang University,Mathematical Sciences,grid.413254.5,1,34,88.23529815673828,11.764705657958984,0.0,CN,1924,China,Asia,43.765284,87.616121,Asia
Xinjiang University,Physical Sciences,grid.413254.5,2,40,77.5,20.0,2.5,CN,1924,China,Asia,43.765284,87.616121,Asia
Xinjiang University,Information and Computing Sciences,grid.413254.5,8,32,87.5,12.5,0.0,CN,1924,China,Asia,43.765284,87.616121,Asia
Xinjiang University,All,grid.413254.5,99,346,73.69941711425781,23.988439559936523,2.312138557434082,CN,1924,China,Asia,43.765284,87.616121,Asia
Xinjiang University,Chemical Sciences,grid.413254.5,3,74,72.97296905517578,24.32432556152344,2.702702760696411,CN,1924,China,Asia,43.765284,87.616121,Asia
Zhejiang Sci-Tech University,Chemical Sciences,grid.413273.0,3,110,41.81818008422852,49.090911865234375,9.090909004211426,CN,1897,China,Asia,30.313456,120.357559,Asia
Zhejiang Sci-Tech University,Physical Sciences,grid.413273.0,2,44,34.09090805053711,50.0,15.909090995788574,CN,1897,China,Asia,30.313456,120.357559,Asia
Zhejiang Sci-Tech University,Biological Sciences,grid.413273.0,6,55,38.18181610107422,50.909088134765625,10.909090995788574,CN,1897,China,Asia,30.313456,120.357559,Asia
Zhejiang Sci-Tech University,Engineering,grid.413273.0,9,129,52.71318054199219,40.31007766723633,6.976744651794434,CN,1897,China,Asia,30.313456,120.357559,Asia
Zhejiang Sci-Tech University,All,grid.413273.0,99,478,43.93305587768555,47.489540100097656,8.57740592956543,CN,1897,China,Asia,30.313456,120.357559,Asia
All India Institute of Medical Sciences,Engineering,grid.413618.9,9,38,68.42105102539062,28.94736862182617,2.6315789222717285,IN,1956,India,Asia,28.585019,77.209223,Asia
All India Institute of Medical Sciences,Physical Sciences,grid.413618.9,2,36,66.66667175292969,27.77777862548828,5.555555820465088,IN,1956,India,Asia,28.585019,77.209223,Asia
All India Institute of Medical Sciences,All,grid.413618.9,99,1227,73.10513305664062,23.47188377380371,3.422982931137085,IN,1956,India,Asia,28.585019,77.209223,Asia
All India Institute of Medical Sciences,Chemical Sciences,grid.413618.9,3,31,70.96774291992188,25.80644989013672,3.22580623626709,IN,1956,India,Asia,28.585019,77.209223,Asia
All India Institute of Medical Sciences,Biological Sciences,grid.413618.9,6,133,75.18797302246094,21.80451202392578,3.007518768310547,IN,1956,India,Asia,28.585019,77.209223,Asia
All India Institute of Medical Sciences,Medical and Health Sciences,grid.413618.9,11,868,73.61751556396484,22.69585227966309,3.686635971069336,IN,1956,India,Asia,28.585019,77.209223,Asia
All India Institute of Medical Sciences,Psychology and Cognitive Sciences,grid.413618.9,17,71,76.05633544921875,21.12676048278809,2.816901445388794,IN,1956,India,Asia,28.585019,77.209223,Asia
Post Graduate Institute of Medical Education and Research,Biological Sciences,grid.415131.3,6,101,73.26732635498047,25.74257469177246,0.9900990128517152,IN,1962,India,Asia,30.766189,76.775479,Asia
Post Graduate Institute of Medical Education and Research,Psychology and Cognitive Sciences,grid.415131.3,17,73,76.71232604980469,20.547945022583008,2.7397260665893555,IN,1962,India,Asia,30.766189,76.775479,Asia
Post Graduate Institute of Medical Education and Research,All,grid.415131.3,99,817,73.92900848388672,22.39902114868164,3.67197060585022,IN,1962,India,Asia,30.766189,76.775479,Asia
Post Graduate Institute of Medical Education and Research,Medical and Health Sciences,grid.415131.3,11,528,75.0,20.454545974731445,4.545454502105713,IN,1962,India,Asia,30.766189,76.775479,Asia
Xuzhou Medical College,Medical and Health Sciences,grid.417303.2,11,122,34.426231384277344,53.278690338134766,12.295082092285156,CN,1958,China,Asia,34.265037,117.255735,Asia
Xuzhou Medical College,All,grid.417303.2,99,257,33.85213851928711,54.47470474243164,11.673151969909668,CN,1958,China,Asia,34.265037,117.255735,Asia
Xuzhou Medical College,Chemical Sciences,grid.417303.2,3,34,32.35294342041016,58.82353210449219,8.823529243469238,CN,1958,China,Asia,34.265037,117.255735,Asia
Xuzhou Medical College,Biological Sciences,grid.417303.2,6,61,34.426231384277344,55.73770523071289,9.836065292358398,CN,1958,China,Asia,34.265037,117.255735,Asia
Indian Institute of Technology Kanpur,Information and Computing Sciences,grid.417965.8,8,59,50.84745788574219,28.81355857849121,20.33898162841797,IN,1959,India,Asia,26.512647,80.232881,Asia
Indian Institute of Technology Kanpur,Physical Sciences,grid.417965.8,2,93,26.88172149658203,33.333335876464844,39.78494644165039,IN,1959,India,Asia,26.512647,80.232881,Asia
Indian Institute of Technology Kanpur,Technology,grid.417965.8,10,44,36.3636360168457,40.90909194946289,22.72727394104004,IN,1959,India,Asia,26.512647,80.232881,Asia
Indian Institute of Technology Kanpur,Engineering,grid.417965.8,9,234,43.58974456787109,26.923078536987305,29.487180709838867,IN,1959,India,Asia,26.512647,80.232881,Asia
Indian Institute of Technology Kanpur,All,grid.417965.8,99,783,40.22988510131836,30.77905464172364,28.99106216430664,IN,1959,India,Asia,26.512647,80.232881,Asia
Indian Institute of Technology Kanpur,Chemical Sciences,grid.417965.8,3,128,30.46875,34.375,35.15625,IN,1959,India,Asia,26.512647,80.232881,Asia
Indian Institute of Technology Kanpur,Biological Sciences,grid.417965.8,6,35,37.14285659790039,31.428571701049805,31.428571701049805,IN,1959,India,Asia,26.512647,80.232881,Asia
Indian Institute of Technology Kanpur,Mathematical Sciences,grid.417965.8,1,75,46.66666793823242,33.333335876464844,20.0,IN,1959,India,Asia,26.512647,80.232881,Asia
Indian Institute of Technology Kanpur,Medical and Health Sciences,grid.417965.8,11,30,36.66666793823242,30.00000190734864,33.333335876464844,IN,1959,India,Asia,26.512647,80.232881,Asia
Indian Institute of Technology Delhi,Information and Computing Sciences,grid.417967.a,8,105,48.57143020629883,24.761905670166016,26.666667938232425,IN,1961,India,Asia,28.545,77.192222,Asia
Indian Institute of Technology Delhi,All,grid.417967.a,99,1062,49.90583801269531,29.849342346191406,20.24481964111328,IN,1961,India,Asia,28.545,77.192222,Asia
Indian Institute of Technology Delhi,Chemical Sciences,grid.417967.a,3,147,47.619049072265625,34.01360321044922,18.36734771728516,IN,1961,India,Asia,28.545,77.192222,Asia
Indian Institute of Technology Delhi,Medical and Health Sciences,grid.417967.a,11,60,55.0,25.0,20.0,IN,1961,India,Asia,28.545,77.192222,Asia
Indian Institute of Technology Delhi,Technology,grid.417967.a,10,65,35.38461685180664,33.846153259277344,30.76923179626465,IN,1961,India,Asia,28.545,77.192222,Asia
Indian Institute of Technology Delhi,Mathematical Sciences,grid.417967.a,1,70,40.0,38.57143020629883,21.428571701049805,IN,1961,India,Asia,28.545,77.192222,Asia
Indian Institute of Technology Delhi,Engineering,grid.417967.a,9,312,52.24359130859375,27.884614944458008,19.871795654296875,IN,1961,India,Asia,28.545,77.192222,Asia
Indian Institute of Technology Delhi,Biological Sciences,grid.417967.a,6,73,47.94520568847656,30.136987686157227,21.917808532714844,IN,1961,India,Asia,28.545,77.192222,Asia
Indian Institute of Technology Delhi,Physical Sciences,grid.417967.a,2,87,40.22988510131836,36.78160858154297,22.988506317138672,IN,1961,India,Asia,28.545,77.192222,Asia
Indian Institute of Technology Madras,Information and Computing Sciences,grid.417969.4,8,115,33.91304397583008,26.95652198791504,39.13043594360352,IN,1959,India,Asia,12.992998,80.236802,Asia
Indian Institute of Technology Madras,Engineering,grid.417969.4,9,363,38.29201126098633,29.47658348083496,32.231407165527344,IN,1959,India,Asia,12.992998,80.236802,Asia
Indian Institute of Technology Madras,Medical and Health Sciences,grid.417969.4,11,49,32.65306091308594,26.530611038208008,40.81632614135742,IN,1959,India,Asia,12.992998,80.236802,Asia
Indian Institute of Technology Madras,Biological Sciences,grid.417969.4,6,54,18.518518447875977,40.74074172973633,40.74074172973633,IN,1959,India,Asia,12.992998,80.236802,Asia
Indian Institute of Technology Madras,Physical Sciences,grid.417969.4,2,113,25.663715362548828,34.513275146484375,39.82300567626953,IN,1959,India,Asia,12.992998,80.236802,Asia
Indian Institute of Technology Madras,All,grid.417969.4,99,1160,32.068965911865234,33.36206817626953,34.568965911865234,IN,1959,India,Asia,12.992998,80.236802,Asia
Indian Institute of Technology Madras,Mathematical Sciences,grid.417969.4,1,116,20.68965530395508,43.10344696044922,36.20689392089844,IN,1959,India,Asia,12.992998,80.236802,Asia
Indian Institute of Technology Madras,Chemical Sciences,grid.417969.4,3,173,29.47976875305176,40.46242904663086,30.057802200317383,IN,1959,India,Asia,12.992998,80.236802,Asia
Indian Institute of Technology Madras,Technology,grid.417969.4,10,55,38.18181610107422,23.636363983154297,38.18181610107422,IN,1959,India,Asia,12.992998,80.236802,Asia
Indian Institute of Technology Bombay,Physical Sciences,grid.417971.d,2,147,25.850339889526367,45.57823181152344,28.571430206298828,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Bombay,All,grid.417971.d,99,1337,35.37771224975586,35.67688751220703,28.945402145385746,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Bombay,Engineering,grid.417971.d,9,351,37.32193756103516,32.478633880615234,30.19942855834961,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Bombay,Information and Computing Sciences,grid.417971.d,8,114,42.98245620727539,29.82456016540528,27.192983627319336,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Bombay,Mathematical Sciences,grid.417971.d,1,127,32.28346252441406,39.370079040527344,28.3464584350586,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Bombay,Technology,grid.417971.d,10,64,35.9375,35.9375,28.125,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Bombay,Psychology and Cognitive Sciences,grid.417971.d,17,31,41.93548202514648,19.35483741760254,38.70967483520508,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Bombay,Earth Sciences,grid.417971.d,4,54,53.70370101928711,29.62962913513184,16.666667938232422,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Bombay,Environmental Sciences,grid.417971.d,5,30,60.00000381469727,26.666667938232425,13.333333969116213,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Bombay,Medical and Health Sciences,grid.417971.d,11,46,28.26086807250977,28.26086807250977,43.4782600402832,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Bombay,Biological Sciences,grid.417971.d,6,96,32.29166412353516,41.66666412353516,26.04166603088379,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Bombay,Chemical Sciences,grid.417971.d,3,189,26.984128952026367,44.4444465637207,28.571430206298828,IN,1958,India,Asia,19.133349,72.911208,Asia
Indian Institute of Technology Guwahati,All,grid.417972.e,99,715,25.59440422058105,59.16083908081055,15.244754791259766,IN,1994,India,Asia,26.187222,91.691667,Asia
Indian Institute of Technology Guwahati,Information and Computing Sciences,grid.417972.e,8,61,36.06557083129883,49.18032836914063,14.754098892211914,IN,1994,India,Asia,26.187222,91.691667,Asia
Indian Institute of Technology Guwahati,Mathematical Sciences,grid.417972.e,1,60,18.33333396911621,61.66666793823242,20.0,IN,1994,India,Asia,26.187222,91.691667,Asia
Indian Institute of Technology Guwahati,Technology,grid.417972.e,10,48,33.333335876464844,54.16666793823242,12.5,IN,1994,India,Asia,26.187222,91.691667,Asia
Indian Institute of Technology Guwahati,Chemical Sciences,grid.417972.e,3,124,20.161291122436523,64.51612854003906,15.32258129119873,IN,1994,India,Asia,26.187222,91.691667,Asia
Indian Institute of Technology Guwahati,Biological Sciences,grid.417972.e,6,65,24.615385055541992,61.5384635925293,13.84615421295166,IN,1994,India,Asia,26.187222,91.691667,Asia
Indian Institute of Technology Guwahati,Engineering,grid.417972.e,9,195,30.256410598754883,55.897438049316406,13.84615421295166,IN,1994,India,Asia,26.187222,91.691667,Asia
