organization_name,for_division,grid_id,for_division_id,researchers,ResSameInst,ResSameCountry,ResOtherInstSameCountry,ResOtherCountry,country_code,latitude,longitude,univ_id
University of Lille,Environmental Sciences,grid.503422.2,05,31,0.3548387096774194,0.8709677419354839,0.5161290322580645,0.12903225806451613,FR,50.631697,3.075126,10432
University of Alicante,Environmental Sciences,grid.5268.9,05,25,0.8,0.92,0.12,0.07999999999999996,ES,38.384639,-0.513147,622
Cornell University,Environmental Sciences,grid.5386.8,05,167,0.4491017964071856,0.7964071856287425,0.34730538922155685,0.20359281437125754,US,42.44851,-76.47862,1226
Cardiff University,Environmental Sciences,grid.5600.3,05,57,0.3157894736842105,0.7543859649122807,0.4385964912280702,0.24561403508771928,GB,51.4877,-3.179,849
University of Groningen,Environmental Sciences,grid.4830.f,05,48,0.4791666666666667,0.7708333333333334,0.2916666666666667,0.22916666666666657,NL,53.219443,6.562966,485
King Saud University,Environmental Sciences,grid.56302.32,05,51,0.3137254901960784,0.3137254901960784,0.0,0.6862745098039216,SA,24.723982,46.64584,1374
Pohang University of Science and Technology,Environmental Sciences,grid.49100.3c,05,2,0.0,0.0,0.0,1.0,KR,36.014146,129.323163,2407
University of Udine,Environmental Sciences,grid.5390.f,05,20,0.8,1.0,0.19999999999999996,0.0,IT,46.080833,13.211667,457
Utrecht University,Environmental Sciences,grid.5477.1,05,146,0.4794520547945205,0.7671232876712328,0.2876712328767123,0.2328767123287671,NL,52.090165,5.122601,493
Adam Mickiewicz University in Poznań,Environmental Sciences,grid.5633.3,05,53,0.9433962264150944,1.0,0.05660377358490565,0.0,PL,52.408803,16.915402,522
University of Birmingham,Environmental Sciences,grid.6572.6,05,32,0.21875,0.6875,0.46875,0.3125,GB,52.450556,-1.930556,277
University of East Anglia,Environmental Sciences,grid.8273.e,05,52,0.3076923076923077,0.6730769230769231,0.3653846153846154,0.32692307692307687,GB,52.621667,1.241667,797
University of Münster,Environmental Sciences,grid.5949.1,05,21,0.2857142857142857,0.8095238095238095,0.5238095238095238,0.19047619047619047,DE,51.963425,7.613398,883
University of Cologne,Environmental Sciences,grid.6190.e,05,28,0.39285714285714285,0.8928571428571429,0.5,0.10714285714285715,DE,50.928056,6.928611,252
Martin Luther University Halle-Wittenberg,Environmental Sciences,grid.9018.0,05,55,0.3090909090909091,0.7636363636363637,0.4545454545454546,0.23636363636363633,DE,51.486389,11.968889,876
Université de Caen Basse-Normandie,"Commerce, Management, Tourism and Services",grid.412043.0,15,5,0.8,1.0,0.19999999999999996,0.0,FR,49.190556,-0.364444,2604
Southwest University of Science and Technology,"Commerce, Management, Tourism and Services",grid.440649.b,15,2,0.5,1.0,0.5,0.0,CN,31.482698,104.72774,18010
Jiangsu University,"Commerce, Management, Tourism and Services",grid.440785.a,15,7,1.0,1.0,0.0,0.0,CN,32.193967,119.519174,3352
Grenoble Alpes University,"Commerce, Management, Tourism and Services",grid.450307.5,15,4,0.25,0.75,0.5,0.25,FR,45.192115,5.767276,10561
University of Las Palmas de Gran Canaria,"Commerce, Management, Tourism and Services",grid.4521.2,15,37,0.9459459459459459,0.972972972972973,0.027027027027027084,0.027027027027026973,ES,28.109412,-15.419316,643
University of Vienna,Mathematical Sciences,grid.10420.37,01,135,0.4074074074074074,0.5333333333333333,0.12592592592592594,0.4666666666666666,AT,48.213056,16.359722,24
University of Rostock,Mathematical Sciences,grid.10493.3f,01,32,0.53125,0.9375,0.40625,0.0625,DE,54.075608,12.103504,884
University of Palermo,Mathematical Sciences,grid.10776.37,01,90,0.8555555555555555,0.9555555555555556,0.10000000000000009,0.0444444444444444,IT,38.117874,13.369795,437
University of Minho,Mathematical Sciences,grid.10328.38,01,65,0.6923076923076923,0.8153846153846154,0.12307692307692308,0.18461538461538463,PT,41.452098,-8.291009,548
University of Warsaw,Mathematical Sciences,grid.12847.38,01,115,0.8260869565217391,0.8782608695652174,0.05217391304347829,0.12173913043478257,PL,52.240278,21.019167,538
University of Bonn,Mathematical Sciences,grid.10388.32,01,93,0.3655913978494624,0.7419354838709677,0.3763440860215054,0.25806451612903225,DE,50.733889,7.102222,220
Tokyo University of Science,Mathematical Sciences,grid.143643.7,01,70,0.32857142857142857,0.9857142857142858,0.6571428571428573,0.01428571428571418,JP,35.699663,139.742984,3638
Henan Agricultural University,Mathematical Sciences,grid.108266.b,01,4,0.75,1.0,0.25,0.0,CN,,,10335
University of KwaZulu-Natal,Mathematical Sciences,grid.16463.36,01,52,0.4230769230769231,0.5961538461538461,0.17307692307692307,0.4038461538461538,ZA,-29.86752,30.98081,1502
Jawaharlal Nehru University,Mathematical Sciences,grid.10706.30,01,12,0.08333333333333333,0.5833333333333334,0.5,0.4166666666666667,IN,28.542955,77.178929,2472
University of Montreal,Mathematical Sciences,grid.14848.31,01,89,0.550561797752809,0.7528089887640449,0.2022471910112359,0.2471910112359551,CA,45.505556,-73.615476,1077
Gdańsk Medical University,Mathematical Sciences,grid.11451.30,01,1,1.0,1.0,0.0,0.0,PL,54.366111,18.630556,960
Indian Institute of Technology Roorkee,Mathematical Sciences,grid.19003.3b,01,57,0.5614035087719298,0.9122807017543859,0.3508771929824561,0.08771929824561409,IN,29.862143,77.896724,2466
University of Wyoming,Mathematical Sciences,grid.135963.b,01,24,0.25,0.7916666666666666,0.5416666666666666,0.20833333333333337,US,41.313056,-105.581389,3456
University of Technology Sydney,Mathematical Sciences,grid.117476.2,01,100,0.18,0.46,0.28,0.54,AU,-33.883274,151.200451,1338
University of Missouri,Mathematical Sciences,grid.134936.a,01,59,0.1864406779661017,0.7796610169491526,0.5932203389830508,0.22033898305084748,US,38.939179,-92.331858,1200
Purdue University West Lafayette,Mathematical Sciences,grid.169077.e,01,198,0.2878787878787879,0.7777777777777778,0.4898989898989899,0.22222222222222227,US,40.42395,-86.921206,1230
Anhui Medical University,Mathematical Sciences,grid.186775.a,01,4,0.75,1.0,0.25,0.0,CN,31.794142,117.212697,3386
Kunming University of Science and Technology,Mathematical Sciences,grid.218292.2,01,46,0.6739130434782609,0.9782608695652174,0.30434782608695654,0.021739130434782594,CN,25.061562,102.69563,3419
Freie Universität Berlin,Mathematical Sciences,grid.14095.39,01,44,0.22727272727272727,0.6590909090909091,0.43181818181818177,0.34090909090909094,DE,52.452729,13.289647,215
South China Agricultural University,Mathematical Sciences,grid.20561.30,01,22,0.5909090909090909,0.9545454545454546,0.36363636363636365,0.045454545454545414,CN,23.158379,113.351198,3373
McGill University,Mathematical Sciences,grid.14709.3b,01,138,0.32608695652173914,0.572463768115942,0.24637681159420288,0.427536231884058,CA,45.504167,-73.574722,1076
Medical University of Vienna,Mathematical Sciences,grid.22937.3d,01,20,0.3,0.75,0.45,0.25000000000000006,AT,48.22,16.351389,1317
Hefei University of Technology,Mathematical Sciences,grid.256896.6,01,99,0.6262626262626263,0.9191919191919192,0.29292929292929293,0.08080808080808077,CN,,,3394
University of Minnesota,Mathematical Sciences,grid.17635.36,01,150,0.34,0.8666666666666667,0.5266666666666666,0.13333333333333336,US,44.974195,-93.22776,1247
Université Laval,Mathematical Sciences,grid.23856.3a,01,50,0.6,0.84,0.24,0.16000000000000003,CA,46.781099,-71.278175,1082
China Medical University,Mathematical Sciences,grid.254145.3,01,14,0.0,0.5714285714285714,0.5714285714285714,0.4285714285714286,TW,24.156233,120.680508,3753
China Medical University,Mathematical Sciences,grid.254145.3,01,14,0.0,0.5714285714285714,0.5714285714285714,0.4285714285714286,TW,24.156233,120.680508,3338
Gazi University,Mathematical Sciences,grid.25769.3f,01,37,0.7837837837837838,0.972972972972973,0.18918918918918926,0.027027027027026973,TR,39.936667,32.822222,710
Osaka Prefecture University,Mathematical Sciences,grid.261455.1,01,45,0.37777777777777777,0.9777777777777777,0.6,0.022222222222222254,JP,34.547778,135.5075,3642
North-West University,Mathematical Sciences,grid.25881.36,01,21,0.38095238095238093,0.6190476190476191,0.23809523809523814,0.38095238095238093,ZA,-26.690454,27.093144,1507
University of Stirling,Mathematical Sciences,grid.11918.30,01,13,0.3076923076923077,0.7692307692307693,0.46153846153846156,0.23076923076923073,GB,56.1455,-3.9195,351
Ehime University,Mathematical Sciences,grid.255464.4,01,21,0.23809523809523808,0.9523809523809523,0.7142857142857142,0.04761904761904773,JP,33.85,132.771111,1542
Aarhus University,Physical Sciences,grid.7048.b,02,240,0.44583333333333336,0.6041666666666666,0.15833333333333327,0.3958333333333334,DK,56.168159,10.20298,102
Chiang Mai University,Physical Sciences,grid.7132.7,02,52,0.6730769230769231,0.7307692307692307,0.0576923076923076,0.2692307692307693,TH,18.802587,98.951556,2529
Gdańsk University of Technology,Physical Sciences,grid.6868.0,02,57,0.7017543859649122,0.9298245614035088,0.22807017543859653,0.07017543859649122,PL,54.371878,18.616296,506
University of Salzburg,Physical Sciences,grid.7039.d,02,25,0.52,0.6,0.07999999999999996,0.4,AT,47.798184,13.046132,15
Technion - Israel Institute of Technology,Physical Sciences,grid.6451.6,02,197,0.6040609137055838,0.8020304568527918,0.19796954314720805,0.19796954314720816,IL,32.7775,35.021667,1046
University of Helsinki,Physical Sciences,grid.7737.4,02,310,0.5612903225806452,0.7741935483870968,0.2129032258064516,0.22580645161290325,FI,60.172507,24.950956,123
Oregon Health & Science University,Physical Sciences,grid.5288.7,02,101,0.25742574257425743,0.9207920792079208,0.6633663366336634,0.07920792079207917,US,45.499398,-122.685903,1276
Marche Polytechnic University,Physical Sciences,grid.7010.6,02,27,0.7777777777777778,1.0,0.2222222222222222,0.0,IT,43.617067,13.51269,405
University of Debrecen,Physical Sciences,grid.7122.6,02,106,0.7075471698113207,0.9245283018867925,0.21698113207547176,0.07547169811320753,HU,47.553889,21.621389,385
Aalborg University,Physical Sciences,grid.5117.2,02,55,0.5272727272727272,0.6909090909090909,0.1636363636363637,0.3090909090909091,DK,57.014569,9.981864,101
University of Bristol,Physical Sciences,grid.5337.2,02,254,0.3425196850393701,0.7086614173228346,0.3661417322834645,0.29133858267716534,GB,51.456389,-2.604444,280
London School of Hygiene & Tropical Medicine,Physical Sciences,grid.8991.9,02,48,0.3958333333333333,0.7083333333333334,0.31250000000000006,0.2916666666666667,GB,51.5209,-0.1307,320
Jawaharlal Nehru University,Chemical Sciences,grid.10706.30,03,40,0.35,0.875,0.525,0.125,IN,28.542955,77.178929,2472
Heidelberg University,Physical Sciences,grid.7700.0,02,315,0.33650793650793653,0.7555555555555555,0.419047619047619,0.24444444444444446,DE,49.419349,8.670238,246
University of Bonn,Chemical Sciences,grid.10388.32,03,149,0.3959731543624161,0.7919463087248322,0.3959731543624161,0.20805369127516782,DE,50.733889,7.102222,220
University of Stuttgart,Physical Sciences,grid.5719.a,02,176,0.3977272727272727,0.7215909090909091,0.32386363636363635,0.27840909090909094,DE,48.781667,9.175278,269
University of Catania,Physical Sciences,grid.8158.4,02,132,0.7424242424242424,0.9393939393939394,0.19696969696969702,0.06060606060606055,IT,37.503611,15.086667,416
University College Dublin,Physical Sciences,grid.7886.1,02,73,0.273972602739726,0.3698630136986301,0.0958904109589041,0.6301369863013699,IE,53.307211,-6.222682,400
Illinois Institute of Technology,Physical Sciences,grid.62813.3e,02,32,0.28125,0.875,0.59375,0.125,US,41.834649,-87.626577,3509
University of Siena,Physical Sciences,grid.9024.f,02,68,0.6176470588235294,0.9558823529411765,0.3382352941176471,0.044117647058823484,IT,43.319197,11.332795,451
University of Rostock,Chemical Sciences,grid.10493.3f,03,120,0.4666666666666667,0.8666666666666667,0.4,0.1333333333333333,DE,54.075608,12.103504,884
University of Warsaw,Chemical Sciences,grid.12847.38,03,245,0.7714285714285715,0.9428571428571428,0.17142857142857137,0.05714285714285716,PL,52.240278,21.019167,538
University of Missouri,Chemical Sciences,grid.134936.a,03,135,0.2740740740740741,0.837037037037037,0.5629629629629629,0.16296296296296303,US,38.939179,-92.331858,1200
University of Gothenburg,Physical Sciences,grid.8761.8,02,127,0.3937007874015748,0.6220472440944882,0.22834645669291337,0.37795275590551175,SE,57.698344,11.971846,673
Nanjing Medical University,Physical Sciences,grid.89957.3a,02,51,0.5686274509803921,0.9411764705882353,0.37254901960784315,0.05882352941176472,CN,32.043848,118.774762,3335
University of Seville,Physical Sciences,grid.9224.d,02,94,0.8085106382978723,0.9042553191489362,0.09574468085106391,0.0957446808510638,ES,37.381082,-5.991016,665
Jaume I University,Physical Sciences,grid.9612.c,02,44,0.6136363636363636,0.9318181818181818,0.3181818181818181,0.06818181818181823,ES,39.993711,-0.069994,1003
University of Pecs,Physical Sciences,grid.9679.1,02,41,0.7073170731707317,0.926829268292683,0.2195121951219513,0.07317073170731703,HU,46.073576,18.238302,389
Tokyo University of Science,Chemical Sciences,grid.143643.7,03,178,0.2696629213483146,0.9606741573033708,0.6910112359550562,0.0393258426966292,JP,35.699663,139.742984,3638
University of Minho,Chemical Sciences,grid.10328.38,03,231,0.645021645021645,0.8398268398268398,0.19480519480519476,0.1601731601731602,PT,41.452098,-8.291009,548
Freie Universität Berlin,Chemical Sciences,grid.14095.39,03,183,0.29508196721311475,0.7431693989071039,0.4480874316939891,0.2568306010928961,DE,52.452729,13.289647,215
University of Vienna,Chemical Sciences,grid.10420.37,03,226,0.4646017699115044,0.5796460176991151,0.11504424778761063,0.420353982300885,AT,48.213056,16.359722,24
University of Palermo,Chemical Sciences,grid.10776.37,03,158,0.8481012658227848,0.9493670886075949,0.10126582278481011,0.05063291139240511,IT,38.117874,13.369795,437
Marche Polytechnic University,Environmental Sciences,grid.7010.6,05,41,0.5853658536585366,0.975609756097561,0.3902439024390244,0.024390243902439046,IT,43.617067,13.51269,405
Nanjing Medical University,Environmental Sciences,grid.89957.3a,05,13,0.8461538461538461,0.9230769230769231,0.07692307692307698,0.07692307692307687,CN,32.043848,118.774762,3335
Chiang Mai University,Environmental Sciences,grid.7132.7,05,24,0.625,0.6666666666666666,0.04166666666666663,0.33333333333333337,TH,18.802587,98.951556,2529
University College Dublin,Environmental Sciences,grid.7886.1,05,41,0.5853658536585366,0.7317073170731707,0.14634146341463417,0.2682926829268293,IE,53.307211,-6.222682,400
University of Helsinki,Environmental Sciences,grid.7737.4,05,179,0.5586592178770949,0.8268156424581006,0.26815642458100564,0.17318435754189943,FI,60.172507,24.950956,123
University of Catania,Environmental Sciences,grid.8158.4,05,50,0.9,0.98,0.07999999999999996,0.020000000000000018,IT,37.503611,15.086667,416
Jawaharlal Nehru University,Biological Sciences,grid.10706.30,06,109,0.44036697247706424,0.8348623853211009,0.39449541284403666,0.1651376146788991,IN,28.542955,77.178929,2472
University of Gothenburg,Environmental Sciences,grid.8761.8,05,79,0.569620253164557,0.7215189873417721,0.1518987341772151,0.2784810126582279,SE,57.698344,11.971846,673
Technion - Israel Institute of Technology,Environmental Sciences,grid.6451.6,05,19,0.5263157894736842,0.7894736842105263,0.26315789473684215,0.21052631578947367,IL,32.7775,35.021667,1046
Heidelberg University,Environmental Sciences,grid.7700.0,05,13,0.3076923076923077,0.8461538461538461,0.5384615384615384,0.15384615384615385,DE,49.419349,8.670238,246
University of Seville,Environmental Sciences,grid.9224.d,05,82,0.7804878048780488,0.975609756097561,0.19512195121951215,0.024390243902439046,ES,37.381082,-5.991016,665
Oklahoma State University,Environmental Sciences,grid.65519.3e,05,50,0.34,0.94,0.5999999999999999,0.06000000000000011,US,36.132222,-97.080833,1297
Gdańsk University of Technology,Environmental Sciences,grid.6868.0,05,11,1.0,1.0,0.0,0.0,PL,54.371878,18.616296,506
University of Pecs,Environmental Sciences,grid.9679.1,05,10,0.7,1.0,0.30000000000000004,0.0,HU,46.073576,18.238302,389
Henan Agricultural University,Biological Sciences,grid.108266.b,06,145,0.6344827586206897,0.9172413793103448,0.28275862068965507,0.08275862068965523,CN,,,10335
University of Vienna,Biological Sciences,grid.10420.37,06,442,0.45248868778280543,0.5656108597285068,0.11312217194570134,0.43438914027149317,AT,48.213056,16.359722,24
Gdańsk Medical University,Biological Sciences,grid.11451.30,06,159,0.7547169811320755,0.9119496855345912,0.1572327044025157,0.08805031446540879,PL,54.366111,18.630556,960
University of Bonn,Biological Sciences,grid.10388.32,06,415,0.41927710843373495,0.8457831325301205,0.42650602409638555,0.15421686746987945,DE,50.733889,7.102222,220
University of Missouri,Biological Sciences,grid.134936.a,06,347,0.31988472622478387,0.8530259365994236,0.5331412103746398,0.14697406340057634,US,38.939179,-92.331858,1200
University of Stirling,Biological Sciences,grid.11918.30,06,95,0.3263157894736842,0.6736842105263158,0.34736842105263155,0.3263157894736842,GB,56.1455,-3.9195,351
Jaume I University,Environmental Sciences,grid.9612.c,05,9,0.7777777777777778,1.0,0.2222222222222222,0.0,ES,39.993711,-0.069994,1003
University of Rostock,Biological Sciences,grid.10493.3f,06,146,0.3424657534246575,0.8835616438356164,0.5410958904109588,0.11643835616438364,DE,54.075608,12.103504,884
University of Warsaw,Biological Sciences,grid.12847.38,06,257,0.7159533073929961,0.9494163424124513,0.2334630350194552,0.05058365758754868,PL,52.240278,21.019167,538
University of Siena,Environmental Sciences,grid.9024.f,05,57,0.8947368421052632,0.9649122807017544,0.07017543859649122,0.03508771929824561,IT,43.319197,11.332795,451
Freie Universität Berlin,Biological Sciences,grid.14095.39,06,294,0.272108843537415,0.7108843537414966,0.4387755102040816,0.28911564625850344,DE,52.452729,13.289647,215
University of Montreal,Biological Sciences,grid.14848.31,06,538,0.4070631970260223,0.7211895910780669,0.3141263940520446,0.27881040892193304,CA,45.505556,-73.615476,1077
University of Technology Sydney,Biological Sciences,grid.117476.2,06,167,0.17365269461077845,0.6167664670658682,0.44311377245508976,0.38323353293413176,AU,-33.883274,151.200451,1338
University of Wyoming,Biological Sciences,grid.135963.b,06,136,0.25,0.8602941176470589,0.6102941176470589,0.13970588235294112,US,41.313056,-105.581389,3456
Tokyo University of Science,Biological Sciences,grid.143643.7,06,119,0.24369747899159663,0.9663865546218487,0.7226890756302521,0.03361344537815128,JP,35.699663,139.742984,3638
Purdue University West Lafayette,Biological Sciences,grid.169077.e,06,459,0.30718954248366015,0.7908496732026143,0.4836601307189542,0.20915032679738566,US,40.42395,-86.921206,1230
University of Chicago,Biological Sciences,grid.170205.1,06,429,0.2097902097902098,0.7855477855477856,0.5757575757575758,0.2144522144522144,US,41.788848,-87.598702,1193
McGill University,Biological Sciences,grid.14709.3b,06,835,0.32934131736526945,0.637125748502994,0.3077844311377245,0.3628742514970061,CA,45.504167,-73.574722,1076
University of Stirling,Agricultural and Veterinary Sciences,grid.11918.30,07,38,0.4473684210526316,0.7105263157894737,0.2631578947368421,0.2894736842105264,GB,56.1455,-3.9195,351
University of Warsaw,Agricultural and Veterinary Sciences,grid.12847.38,07,13,0.6923076923076923,1.0,0.3076923076923077,0.0,PL,52.240278,21.019167,538
Tokyo University of Science,Agricultural and Veterinary Sciences,grid.143643.7,07,8,0.0,0.875,0.875,0.125,JP,35.699663,139.742984,3638
University of KwaZulu-Natal,Agricultural and Veterinary Sciences,grid.16463.36,07,65,0.5384615384615384,0.7538461538461538,0.2153846153846154,0.24615384615384617,ZA,-29.86752,30.98081,1502
Purdue University West Lafayette,Agricultural and Veterinary Sciences,grid.169077.e,07,154,0.35064935064935066,0.8181818181818182,0.4675324675324676,0.18181818181818177,US,40.42395,-86.921206,1230
University of Montreal,Agricultural and Veterinary Sciences,grid.14848.31,07,102,0.5686274509803921,0.7549019607843137,0.18627450980392157,0.2450980392156863,CA,45.505556,-73.615476,1077
Indian Institute of Technology Roorkee,Agricultural and Veterinary Sciences,grid.19003.3b,07,10,0.7,1.0,0.30000000000000004,0.0,IN,29.862143,77.896724,2466
South China Agricultural University,Agricultural and Veterinary Sciences,grid.20561.30,07,145,0.6758620689655173,0.9586206896551724,0.2827586206896552,0.04137931034482756,CN,23.158379,113.351198,3373
McGill University,Agricultural and Veterinary Sciences,grid.14709.3b,07,58,0.4482758620689655,0.7241379310344828,0.27586206896551724,0.27586206896551724,CA,45.504167,-73.574722,1076
University of Pittsburgh,Agricultural and Veterinary Sciences,grid.21925.3d,07,15,0.3333333333333333,1.0,0.6666666666666667,-5.551115123125783e-17,US,40.443504,-79.961522,1275
Medical University of Vienna,Agricultural and Veterinary Sciences,grid.22937.3d,07,15,0.2,0.6,0.39999999999999997,0.4000000000000001,AT,48.22,16.351389,1317
Brandeis University,Agricultural and Veterinary Sciences,grid.253264.4,07,1,0.0,0.0,0.0,1.0,US,42.365664,-71.259742,1318
Ehime University,Agricultural and Veterinary Sciences,grid.255464.4,07,35,0.37142857142857144,0.9428571428571428,0.5714285714285714,0.05714285714285716,JP,33.85,132.771111,1542
University of Arkansas for Medical Sciences,Agricultural and Veterinary Sciences,grid.241054.6,07,7,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.28571428571428575,US,34.749886,-92.323158,1235
Freie Universität Berlin,Agricultural and Veterinary Sciences,grid.14095.39,07,82,0.3170731707317073,0.7195121951219512,0.40243902439024387,0.28048780487804886,DE,52.452729,13.289647,215
North-West University,Agricultural and Veterinary Sciences,grid.25881.36,07,26,0.34615384615384615,0.6153846153846154,0.2692307692307693,0.3846153846153846,ZA,-26.690454,27.093144,1507
Guangxi University,Agricultural and Veterinary Sciences,grid.256609.e,07,51,0.6666666666666666,0.8235294117647058,0.1568627450980392,0.17647058823529416,CN,22.838731,108.289962,3401
Hefei University of Technology,Agricultural and Veterinary Sciences,grid.256896.6,07,22,0.6818181818181818,1.0,0.31818181818181823,0.0,CN,,,3394
China Medical University,Agricultural and Veterinary Sciences,grid.254145.3,07,21,0.38095238095238093,1.0,0.6190476190476191,0.0,TW,24.156233,120.680508,3753
China Medical University,Agricultural and Veterinary Sciences,grid.254145.3,07,21,0.38095238095238093,1.0,0.6190476190476191,0.0,TW,24.156233,120.680508,3338
Gazi University,Agricultural and Veterinary Sciences,grid.25769.3f,07,7,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.1428571428571429,TR,39.936667,32.822222,710
South Dakota State University,Agricultural and Veterinary Sciences,grid.263791.8,07,52,0.40384615384615385,0.7884615384615384,0.3846153846153846,0.21153846153846156,US,44.318056,-96.783333,3528
University of Missouri,Agricultural and Veterinary Sciences,grid.134936.a,07,110,0.43636363636363634,0.8636363636363636,0.4272727272727273,0.1363636363636364,US,38.939179,-92.331858,1200
North Dakota State University,Agricultural and Veterinary Sciences,grid.261055.5,07,85,0.5058823529411764,0.9058823529411765,0.4,0.09411764705882353,US,46.8917,-96.8,3470
University of Chicago,Agricultural and Veterinary Sciences,grid.170205.1,07,6,0.16666666666666666,0.6666666666666666,0.5,0.33333333333333337,US,41.788848,-87.598702,1193
University of Minnesota,Agricultural and Veterinary Sciences,grid.17635.36,07,239,0.4560669456066946,0.8493723849372385,0.39330543933054396,0.15062761506276146,US,44.974195,-93.22776,1247
Tokyo Medical and Dental University,Agricultural and Veterinary Sciences,grid.265073.5,07,1,1.0,1.0,0.0,0.0,JP,35.701389,139.765278,1113
Kunming University of Science and Technology,Agricultural and Veterinary Sciences,grid.218292.2,07,4,0.25,0.75,0.5,0.25,CN,25.061562,102.69563,3419
Université Laval,Agricultural and Veterinary Sciences,grid.23856.3a,07,88,0.6022727272727273,0.8977272727272727,0.2954545454545454,0.10227272727272729,CA,46.781099,-71.278175,1082
University of Oklahoma,Agricultural and Veterinary Sciences,grid.266900.b,07,20,0.1,0.85,0.75,0.15,US,35.208611,-97.445833,1265
Osaka Prefecture University,Agricultural and Veterinary Sciences,grid.261455.1,07,53,0.5660377358490566,0.9622641509433962,0.39622641509433965,0.037735849056603765,JP,34.547778,135.5075,3642
Brandeis University,Earth Sciences,grid.253264.4,04,2,0.0,0.5,0.5,0.5,US,42.365664,-71.259742,1318
Purdue University West Lafayette,Earth Sciences,grid.169077.e,04,94,0.20212765957446807,0.7978723404255319,0.5957446808510638,0.20212765957446813,US,40.42395,-86.921206,1230
University of Montreal,Earth Sciences,grid.14848.31,04,16,0.3125,0.75,0.4375,0.25,CA,45.505556,-73.615476,1077
Kunming University of Science and Technology,Earth Sciences,grid.218292.2,04,21,0.6666666666666666,1.0,0.33333333333333337,0.0,CN,25.061562,102.69563,3419
Hefei University of Technology,Earth Sciences,grid.256896.6,04,37,0.5405405405405406,0.8378378378378378,0.29729729729729726,0.16216216216216217,CN,,,3394
Gazi University,Earth Sciences,grid.25769.3f,04,9,0.7777777777777778,1.0,0.2222222222222222,0.0,TR,39.936667,32.822222,710
Ehime University,Earth Sciences,grid.255464.4,04,29,0.3793103448275862,1.0,0.6206896551724138,0.0,JP,33.85,132.771111,1542
Guangxi University,Earth Sciences,grid.256609.e,04,17,0.7647058823529411,1.0,0.23529411764705888,0.0,CN,22.838731,108.289962,3401
North Dakota State University,Earth Sciences,grid.261055.5,04,10,0.4,0.9,0.5,0.09999999999999998,US,46.8917,-96.8,3470
University of Oklahoma,Earth Sciences,grid.266900.b,04,115,0.33043478260869563,0.8434782608695652,0.5130434782608696,0.15652173913043477,US,35.208611,-97.445833,1265
Texas Tech University,Earth Sciences,grid.264784.b,04,26,0.19230769230769232,0.6923076923076923,0.5,0.3076923076923077,US,33.588692,-101.864206,1240
South Dakota State University,Earth Sciences,grid.263791.8,04,10,0.1,0.7,0.6,0.30000000000000004,US,44.318056,-96.783333,3528
Osaka Prefecture University,Earth Sciences,grid.261455.1,04,10,0.6,0.8,0.20000000000000007,0.19999999999999996,JP,34.547778,135.5075,3642
Wenzhou Medical University,Earth Sciences,grid.268099.c,04,5,0.2,0.6,0.39999999999999997,0.4000000000000001,CN,27.925127,120.711967,3397
Medical University of Vienna,Earth Sciences,grid.22937.3d,04,4,0.0,1.0,1.0,0.0,AT,48.22,16.351389,1317
North-West University,Earth Sciences,grid.25881.36,04,31,0.3548387096774194,0.7419354838709677,0.3870967741935484,0.25806451612903225,ZA,-26.690454,27.093144,1507
Hubei University,Earth Sciences,grid.34418.3a,04,4,0.75,0.75,0.0,0.25,CN,30.648148,114.582968,9618
"City, University of London",Earth Sciences,grid.28577.3f,04,4,0.75,0.75,0.0,0.25,GB,51.52795,-0.102269,316
Indian Statistical Institute,Earth Sciences,grid.39953.35,04,11,0.6363636363636364,1.0,0.36363636363636365,0.0,IN,22.644364,88.377001,2475
Concordia University,Earth Sciences,grid.410319.e,04,7,0.0,0.5714285714285714,0.5714285714285714,0.4285714285714286,CA,45.45867,-73.640107,1439
Ondokuz Mayıs University,Earth Sciences,grid.411049.9,04,8,0.75,0.875,0.125,0.125,TR,41.366667,36.2,747
Federal University of Lavras,Earth Sciences,grid.411269.9,04,10,1.0,1.0,0.0,0.0,BR,-21.22935,-44.977915,1494
National Research University Higher School of Economics,Earth Sciences,grid.410682.9,04,5,0.0,1.0,1.0,0.0,RU,55.761289,37.633073,1371
Universidade Federal de Juiz de Fora,Earth Sciences,grid.411198.4,04,5,0.6,1.0,0.4,0.0,BR,-21.774722,-43.368333,6071
Nanjing Forestry University,Earth Sciences,grid.410625.4,04,19,0.5789473684210527,0.9473684210526315,0.36842105263157887,0.052631578947368474,CN,,,9662
Jeju National University,Earth Sciences,grid.411277.6,04,7,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.28571428571428575,KR,33.455833,126.561944,16435
Shihezi University,Earth Sciences,grid.411680.a,04,1,1.0,1.0,0.0,0.0,CN,44.306534,86.057948,18020
University of Life Sciences in Poznań,Earth Sciences,grid.410688.3,04,10,0.9,1.0,0.09999999999999998,0.0,PL,52.425556,16.906389,964
K.N.Toosi University of Technology,Earth Sciences,grid.411976.c,04,19,0.6842105263157895,0.7894736842105263,0.10526315789473684,0.21052631578947367,IR,35.748062,51.444248,3716
Jiangsu Normal University,Earth Sciences,grid.411857.e,04,4,0.0,0.75,0.75,0.25,CN,34.199402,117.184185,10336
Sahand University of Technology,Earth Sciences,grid.412345.5,04,4,0.25,0.5,0.25,0.5,IR,37.928256,46.147813,18055
